Gene stable ID	Transcript stable ID	TAIR ID	TAIR Gene Name ID
AT5G22799	AT5G22799.2		
AT5G22799	AT5G22799.1		
AT1G10830	AT1G10830.3	AT1G10830	Z-ISO
AT1G10830	AT1G10830.2	AT1G10830	Z-ISO
AT1G10830	AT1G10830.1	AT1G10830	Z-ISO
AT3G48340	AT3G48340.1	AT3G48340	
AT4G35750	AT4G35750.1	AT4G35750	
AT1G10340	AT1G10340.1	AT1G10340	
AT1G10340	AT1G10340.2	AT1G10340	
AT3G07690	AT3G07690.1	AT3G07690	
AT3G07690	AT3G07690.2	AT3G07690	
AT2G20562	AT2G20562.1	AT2G20562	
AT1G64520	AT1G64520.1	AT1G64520	RPN12a
AT5G64150	AT5G64150.1	AT5G64150	
AT1G54380	AT1G54380.1	AT1G54380	
AT3G05590	AT3G05590.1	AT3G05590	RPL18
AT3G05590	AT3G05590.3	AT3G05590	RPL18
AT3G05590	AT3G05590.2	AT3G05590	RPL18
AT1G63570	AT1G63570.3	AT1G63570	
AT1G63570	AT1G63570.1	AT1G63570	
AT1G63570	AT1G63570.2	AT1G63570	
AT5G10700	AT5G10700.2	AT5G10700	
AT5G10700	AT5G10700.1	AT5G10700	
AT2G45010	AT2G45010.2	AT2G45010	
AT2G45010	AT2G45010.1	AT2G45010	
AT3G21150	AT3G21150.1	AT3G21150	BBX32
AT3G17170	AT3G17170.1	AT3G17170	RFC3
AT4G27360	AT4G27360.1	AT4G27360	
AT1G56450	AT1G56450.1	AT1G56450	PBG1
AT4G23100	AT4G23100.3	AT4G23100	GSH1
AT4G23100	AT4G23100.2	AT4G23100	GSH1
AT4G23100	AT4G23100.1	AT4G23100	GSH1
AT4G23100	AT4G23100.3	AT4G23100	RML1
AT4G23100	AT4G23100.2	AT4G23100	RML1
AT4G23100	AT4G23100.1	AT4G23100	RML1
AT1G59470	AT1G59470.1		
AT2G02100	AT2G02100.1	AT2G02100	LCR69
AT4G26230	AT4G26230.1	AT4G26230	
AT5G20240	AT5G20240.1	AT5G20240	PI
AT5G20240	AT5G20240.2	AT5G20240	PI
AT5G53380	AT5G53380.1	AT5G53380	
AT1G12160	AT1G12160.1	AT1G12160	
AT4G22710	AT4G22710.1	AT4G22710	CYP706A2
AT5G60110	AT5G60110.1	AT5G60110	APUM18
AT3G10970	AT3G10970.1	AT3G10970	
AT3G10970	AT3G10970.3	AT3G10970	
AT3G10970	AT3G10970.2	AT3G10970	
AT5G65510	AT5G65510.2	AT5G65510	AIL7
AT5G65510	AT5G65510.1	AT5G65510	AIL7
AT5G65510	AT5G65510.4	AT5G65510	AIL7
AT5G65510	AT5G65510.3	AT5G65510	AIL7
AT1G49800	AT1G49800.1	AT1G49800	
AT1G75080	AT1G75080.2	AT1G75080	BZR1
AT1G75080	AT1G75080.1	AT1G75080	BZR1
AT4G16860	AT4G16860.1	AT4G16860	RPP4
AT4G16860	AT4G16860.2	AT4G16860	RPP4
AT5G14910	AT5G14910.1	AT5G14910	
AT5G14910	AT5G14910.2	AT5G14910	
AT4G06744	AT4G06744.1	AT4G06744	
AT3G57230	AT3G57230.2	AT3G57230	AGL16
AT3G57230	AT3G57230.1	AT3G57230	AGL16
AT3G57230	AT3G57230.5	AT3G57230	AGL16
AT3G57230	AT3G57230.3	AT3G57230	AGL16
AT3G57230	AT3G57230.4	AT3G57230	AGL16
AT1G79730	AT1G79730.1	AT1G79730	ELF7
AT4G27440	AT4G27440.2	AT4G27440	PORB
AT4G27440	AT4G27440.1	AT4G27440	PORB
AT5G45380	AT5G45380.1	AT5G45380	ATDUR3
AT2G47245	AT2G47245.1		
AT1G53542	AT1G53542.1	AT1G53542	
AT1G35440	AT1G35440.1	AT1G35440	CYCT1;1
AT5G36260	AT5G36260.1	AT5G36260	
AT1G68150	AT1G68150.1	AT1G68150	WRKY9
AT1G67760	AT1G67760.1	AT1G67760	
AT2G03330	AT2G03330.1	AT2G03330	
AT5G55125	AT5G55125.1	AT5G55125	
AT5G55125	AT5G55125.2	AT5G55125	
AT1G63070	AT1G63070.1	AT1G63070	
AT1G23670	AT1G23670.2	AT1G23670	
AT1G23670	AT1G23670.1	AT1G23670	
AT2G29190	AT2G29190.2	AT2G29190	PUM2
AT2G29190	AT2G29190.1	AT2G29190	PUM2
AT2G29190	AT2G29190.2	AT2G29190	APUM2
AT2G29190	AT2G29190.1	AT2G29190	APUM2
AT5G24550	AT5G24550.1	AT5G24550	BGLU32
AT1G03560	AT1G03560.1	AT1G03560	
AT3G50400	AT3G50400.1	AT3G50400	
AT2G41000	AT2G41000.2	AT2G41000	
AT2G41000	AT2G41000.1	AT2G41000	
AT1G10470	AT1G10470.2	AT1G10470	ARR4
AT1G10470	AT1G10470.1	AT1G10470	ARR4
AT1G10470	AT1G10470.3	AT1G10470	ARR4
AT5G64410	AT5G64410.1	AT5G64410	ATOPT4
AT1G68862	AT1G68862.1	AT1G68862	
AT1G68862	AT1G68862.2	AT1G68862	
AT1G68862	AT1G68862.3	AT1G68862	
AT1G68862	AT1G68862.4	AT1G68862	
AT3G10180	AT3G10180.1	AT3G10180	
AT3G10180	AT3G10180.2	AT3G10180	
AT4G15610	AT4G15610.1	AT4G15610	
AT4G15610	AT4G15610.2	AT4G15610	
AT5G04885	AT5G04885.3	AT5G04885	
AT5G04885	AT5G04885.1	AT5G04885	
AT5G04885	AT5G04885.2	AT5G04885	
AT2G32620	AT2G32620.3	AT2G32620	ATCSLB02
AT2G32620	AT2G32620.1	AT2G32620	ATCSLB02
AT2G32620	AT2G32620.2	AT2G32620	ATCSLB02
AT2G32620	AT2G32620.4	AT2G32620	ATCSLB02
AT5G57685	AT5G57685.1	AT5G57685	ATGDU3
AT1G03060	AT1G03060.4	AT1G03060	SPI
AT1G03060	AT1G03060.1	AT1G03060	SPI
AT1G03060	AT1G03060.2	AT1G03060	SPI
AT1G03060	AT1G03060.3	AT1G03060	SPI
AT1G73020	AT1G73020.2	AT1G73020	
AT1G73020	AT1G73020.3	AT1G73020	
AT1G73020	AT1G73020.1	AT1G73020	
AT5G55790	AT5G55790.2	AT5G55790	
AT5G55790	AT5G55790.1	AT5G55790	
AT5G55790	AT5G55790.3	AT5G55790	
AT3G56310	AT3G56310.1	AT3G56310	
AT3G56310	AT3G56310.2	AT3G56310	
AT2G38300	AT2G38300.1	AT2G38300	
AT1G65120	AT1G65120.2	AT1G65120	
AT1G65120	AT1G65120.1	AT1G65120	
AT3G15830	AT3G15830.1	AT3G15830	
AT4G02880	AT4G02880.2	AT4G02880	
AT4G02880	AT4G02880.1	AT4G02880	
AT1G12845	AT1G12845.1	AT1G12845	
AT3G04820	AT3G04820.1	AT3G04820	
AT1G32870	AT1G32870.3	AT1G32870	ANAC13
AT1G32870	AT1G32870.1	AT1G32870	ANAC13
AT1G32870	AT1G32870.2	AT1G32870	ANAC13
AT1G62950	AT1G62950.1	AT1G62950	
AT5G65270	AT5G65270.1	AT5G65270	AtRABA4a
AT4G33160	AT4G33160.2	AT4G33160	
AT4G33160	AT4G33160.1	AT4G33160	
AT4G17565	AT4G17565.1	AT4G17565	
AT1G18000	AT1G18000.1	AT1G18000	
AT1G14290	AT1G14290.1	AT1G14290	SBH2
AT1G14290	AT1G14290.2	AT1G14290	SBH2
AT1G65870	AT1G65870.1	AT1G65870	
AT2G38070	AT2G38070.1	AT2G38070	
AT5G14180	AT5G14180.3	AT5G14180	MPL1
AT5G14180	AT5G14180.5	AT5G14180	MPL1
AT5G14180	AT5G14180.1	AT5G14180	MPL1
AT5G14180	AT5G14180.4	AT5G14180	MPL1
AT5G14180	AT5G14180.2	AT5G14180	MPL1
AT5G58560	AT5G58560.1	AT5G58560	
AT3G15280	AT3G15280.1	AT3G15280	
AT4G23450	AT4G23450.3	AT4G23450	AIRP1
AT4G23450	AT4G23450.5	AT4G23450	AIRP1
AT4G23450	AT4G23450.1	AT4G23450	AIRP1
AT4G23450	AT4G23450.2	AT4G23450	AIRP1
AT4G23450	AT4G23450.6	AT4G23450	AIRP1
AT4G23450	AT4G23450.4	AT4G23450	AIRP1
AT2G24430	AT2G24430.2	AT2G24430	ANAC039
AT2G24430	AT2G24430.1	AT2G24430	ANAC039
AT2G24430	AT2G24430.2	AT2G24430	ANAC038
AT2G24430	AT2G24430.1	AT2G24430	ANAC038
AT2G23320	AT2G23320.2	AT2G23320	WRKY15
AT2G23320	AT2G23320.1	AT2G23320	WRKY15
ATMG00830	ATMG00830.1	ATMG00830	CCB382
AT1G15370	AT1G15370.1	AT1G15370	
AT5G64800	AT5G64800.1	AT5G64800	CLE21
AT3G24770	AT3G24770.1	AT3G24770	CLE41
AT5G66650	AT5G66650.1	AT5G66650	
AT1G65352	AT1G65352.1	AT1G65352	
AT1G43005	AT1G43005.1	AT1G43005	
AT2G26490	AT2G26490.1	AT2G26490	
AT3G56710	AT3G56710.2	AT3G56710	SIB1
AT3G56710	AT3G56710.1	AT3G56710	SIB1
AT1G56280	AT1G56280.1	AT1G56280	ATDI19
AT1G56280	AT1G56280.2	AT1G56280	ATDI19
AT5G13330	AT5G13330.1	AT5G13330	Rap2.6L
AT3G18870	AT3G18870.1	AT3G18870	
AT1G48195	AT1G48195.1	AT1G48195	
AT1G71040	AT1G71040.1	AT1G71040	LPR2
AT4G28940	AT4G28940.2	AT4G28940	
AT4G28940	AT4G28940.1	AT4G28940	
AT5G61290	AT5G61290.1	AT5G61290	
AT5G44160	AT5G44160.2	AT5G44160	NUC
AT5G44160	AT5G44160.1	AT5G44160	NUC
AT3G03270	AT3G03270.2	AT3G03270	
AT3G03270	AT3G03270.1	AT3G03270	
AT2G42170	AT2G42170.1	AT2G42170	
AT2G42170	AT2G42170.3	AT2G42170	
AT2G42170	AT2G42170.4	AT2G42170	
AT2G42170	AT2G42170.5	AT2G42170	
AT2G42170	AT2G42170.2	AT2G42170	
AT5G10160	AT5G10160.1	AT5G10160	
AT3G21540	AT3G21540.1	AT3G21540	
AT5G48310	AT5G48310.1	AT5G48310	
AT5G48310	AT5G48310.2	AT5G48310	
AT3G54590	AT3G54590.1	AT3G54590	ATHRGP1
AT3G54590	AT3G54590.3	AT3G54590	ATHRGP1
AT3G54590	AT3G54590.2	AT3G54590	ATHRGP1
AT4G20540	AT4G20540.1	AT4G20540	
AT2G23550	AT2G23550.2	AT2G23550	ATMES6
AT2G23550	AT2G23550.1	AT2G23550	ATMES6
AT2G23550	AT2G23550.4	AT2G23550	ATMES6
AT2G23550	AT2G23550.3	AT2G23550	ATMES6
AT5G13400	AT5G13400.1	AT5G13400	
AT3G48298	AT3G48298.1	AT3G48298	
AT2G07280	AT2G07280.1	AT2G07280	
AT3G27100	AT3G27100.2	AT3G27100	
AT3G27100	AT3G27100.1	AT3G27100	
AT1G11890	AT1G11890.1	AT1G11890	SEC22
AT4G39050	AT4G39050.1	AT4G39050	
AT3G29070	AT3G29070.1	AT3G29070	
AT5G49570	AT5G49570.1	AT5G49570	AtPNG1
AT1G65810	AT1G65810.2	AT1G65810	
AT1G65810	AT1G65810.3	AT1G65810	
AT1G65810	AT1G65810.1	AT1G65810	
AT4G31830	AT4G31830.1	AT4G31830	
AT2G21480	AT2G21480.1	AT2G21480	
AT1G55970	AT1G55970.1	AT1G55970	HAC04
AT1G55970	AT1G55970.2	AT1G55970	HAC04
AT2G15050	AT2G15050.2	AT2G15050	LTP
AT2G15050	AT2G15050.3	AT2G15050	LTP
AT2G15050	AT2G15050.1	AT2G15050	LTP
AT5G47460	AT5G47460.1	AT5G47460	
AT2G02400	AT2G02400.1	AT2G02400	
AT4G28680	AT4G28680.1	AT4G28680	TYRDC
AT4G28680	AT4G28680.6	AT4G28680	TYRDC
AT4G28680	AT4G28680.3	AT4G28680	TYRDC
AT4G28680	AT4G28680.7	AT4G28680	TYRDC
AT4G28680	AT4G28680.2	AT4G28680	TYRDC
AT4G28680	AT4G28680.5	AT4G28680	TYRDC
AT4G28680	AT4G28680.4	AT4G28680	TYRDC
AT1G72090	AT1G72090.1	AT1G72090	
AT4G00270	AT4G00270.1	AT4G00270	
AT1G31095	AT1G31095.1		
AT3G44704	AT3G44704.1	AT3G44704	
AT2G33820	AT2G33820.1	AT2G33820	ATMBAC1
AT2G33820	AT2G33820.4	AT2G33820	ATMBAC1
AT2G33820	AT2G33820.2	AT2G33820	ATMBAC1
AT2G33820	AT2G33820.3	AT2G33820	ATMBAC1
AT3G57710	AT3G57710.1	AT3G57710	
AT2G41150	AT2G41150.1	AT2G41150	
AT2G41150	AT2G41150.2	AT2G41150	
AT5G10280	AT5G10280.1	AT5G10280	MYB92
AT2G24310	AT2G24310.1	AT2G24310	
AT3G04610	AT3G04610.3	AT3G04610	FLK
AT3G04610	AT3G04610.2	AT3G04610	FLK
AT3G04610	AT3G04610.4	AT3G04610	FLK
AT3G04610	AT3G04610.1	AT3G04610	FLK
AT5G47190	AT5G47190.1	AT5G47190	
AT2G25980	AT2G25980.1	AT2G25980	
AT2G25980	AT2G25980.2	AT2G25980	
AT3G57070	AT3G57070.1	AT3G57070	
AT5G02000	AT5G02000.1	AT5G02000	
AT1G60110	AT1G60110.3	AT1G60110	
AT1G60110	AT1G60110.2	AT1G60110	
AT1G60110	AT1G60110.1	AT1G60110	
AT5G25370	AT5G25370.1	AT5G25370	PLDALPHA3
AT5G25370	AT5G25370.3	AT5G25370	PLDALPHA3
AT5G25370	AT5G25370.2	AT5G25370	PLDALPHA3
AT5G25370	AT5G25370.4	AT5G25370	PLDALPHA3
AT3G01610	AT3G01610.1	AT3G01610	CDC48C
AT3G01610	AT3G01610.2	AT3G01610	CDC48C
AT2G06500	AT2G06500.1	AT2G06500	
AT5G15490	AT5G15490.1	AT5G15490	
AT5G42370	AT5G42370.2	AT5G42370	
AT5G42370	AT5G42370.1	AT5G42370	
AT3G22690	AT3G22690.1	AT3G22690	
AT3G22690	AT3G22690.3	AT3G22690	
AT3G22690	AT3G22690.2	AT3G22690	
AT2G02040	AT2G02040.1	AT2G02040	ATPTR2-B
AT2G31840	AT2G31840.1	AT2G31840	
AT2G31840	AT2G31840.2	AT2G31840	
AT3G21370	AT3G21370.1	AT3G21370	BGLU19
AT3G57190	AT3G57190.1	AT3G57190	
AT5G11090	AT5G11090.1	AT5G11090	
AT5G62880	AT5G62880.1	AT5G62880	ARAC10
AT5G62880	AT5G62880.2	AT5G62880	ARAC10
AT2G20950	AT2G20950.1	AT2G20950	
AT2G20950	AT2G20950.6	AT2G20950	
AT2G20950	AT2G20950.3	AT2G20950	
AT2G20950	AT2G20950.7	AT2G20950	
AT2G20950	AT2G20950.13	AT2G20950	
AT2G20950	AT2G20950.14	AT2G20950	
AT2G20950	AT2G20950.5	AT2G20950	
AT2G20950	AT2G20950.12	AT2G20950	
AT2G20950	AT2G20950.11	AT2G20950	
AT2G20950	AT2G20950.8	AT2G20950	
AT2G20950	AT2G20950.2	AT2G20950	
AT2G20950	AT2G20950.4	AT2G20950	
AT2G20950	AT2G20950.9	AT2G20950	
AT2G20950	AT2G20950.10	AT2G20950	
AT1G63020	AT1G63020.3	AT1G63020	NRPD1A
AT1G63020	AT1G63020.1	AT1G63020	NRPD1A
AT1G63020	AT1G63020.5	AT1G63020	NRPD1A
AT1G63020	AT1G63020.2	AT1G63020	NRPD1A
AT1G63020	AT1G63020.4	AT1G63020	NRPD1A
AT5G37990	AT5G37990.1	AT5G37990	
AT2G45620	AT2G45620.1	AT2G45620	
AT5G51390	AT5G51390.1	AT5G51390	
AT4G36240	AT4G36240.1	AT4G36240	GATA7
AT4G00370	AT4G00370.1	AT4G00370	ANTR2
AT5G11810	AT5G11810.1	AT5G11810	
AT1G22450	AT1G22450.1	AT1G22450	COX6B
AT5G54460	AT5G54460.1	AT5G54460	
AT5G13590	AT5G13590.1	AT5G13590	
AT5G13590	AT5G13590.3	AT5G13590	
AT5G13590	AT5G13590.6	AT5G13590	
AT5G13590	AT5G13590.5	AT5G13590	
AT5G13590	AT5G13590.2	AT5G13590	
AT5G13590	AT5G13590.4	AT5G13590	
AT2G20230	AT2G20230.1	AT2G20230	
AT3G15250	AT3G15250.1	AT3G15250	
AT5G35120	AT5G35120.1	AT5G35120	
AT2G17840	AT2G17840.1	AT2G17840	ERD7
AT2G17840	AT2G17840.2	AT2G17840	ERD7
AT1G14740	AT1G14740.1	AT1G14740	
AT5G41860	AT5G41860.1	AT5G41860	
AT4G02170	AT4G02170.1	AT4G02170	
AT1G48930	AT1G48930.1	AT1G48930	AtGH9C1
AT4G19130	AT4G19130.1	AT4G19130	
AT4G19130	AT4G19130.2	AT4G19130	
AT1G69540	AT1G69540.1	AT1G69540	AGL94
AT1G69540	AT1G69540.2	AT1G69540	AGL94
AT1G69540	AT1G69540.3	AT1G69540	AGL94
AT2G07646	AT2G07646.1		
AT1G03870	AT1G03870.1	AT1G03870	FLA9
AT1G13520	AT1G13520.1	AT1G13520	
AT1G55205	AT1G55205.1	AT1G55205	
AT1G55205	AT1G55205.2	AT1G55205	
AT1G05530	AT1G05530.1	AT1G05530	UGT75B2
AT3G24700	AT3G24700.2	AT3G24700	
AT3G24700	AT3G24700.1	AT3G24700	
AT5G58170	AT5G58170.1	AT5G58170	SVL5
AT3G05540	AT3G05540.1	AT3G05540	
AT1G16870	AT1G16870.1	AT1G16870	
AT5G51760	AT5G51760.1	AT5G51760	AHG1
AT5G51760	AT5G51760.2	AT5G51760	AHG1
AT1G78320	AT1G78320.2	AT1G78320	ATGSTU23
AT1G78320	AT1G78320.1	AT1G78320	ATGSTU23
AT4G02070	AT4G02070.1	AT4G02070	MSH6
AT4G02070	AT4G02070.2	AT4G02070	MSH6
AT1G51130	AT1G51130.1	AT1G51130	
AT2G01650	AT2G01650.2	AT2G01650	PUX2
AT2G01650	AT2G01650.1	AT2G01650	PUX2
AT2G01650	AT2G01650.3	AT2G01650	PUX2
AT4G16566	AT4G16566.2	AT4G16566	HINT4
AT4G16566	AT4G16566.1	AT4G16566	HINT4
AT4G16566	AT4G16566.3	AT4G16566	HINT4
AT2G43590	AT2G43590.1	AT2G43590	
AT2G21520	AT2G21520.1	AT2G21520	
AT2G21520	AT2G21520.2	AT2G21520	
AT2G21520	AT2G21520.3	AT2G21520	
AT5G47240	AT5G47240.2	AT5G47240	atnudt8
AT5G47240	AT5G47240.1	AT5G47240	atnudt8
AT2G35075	AT2G35075.1	AT2G35075	
AT5G44860	AT5G44860.2	AT5G44860	
AT5G44860	AT5G44860.1	AT5G44860	
AT4G34580	AT4G34580.2	AT4G34580	COW1
AT4G34580	AT4G34580.1	AT4G34580	COW1
AT5G11780	AT5G11780.1	AT5G11780	
AT1G33040	AT1G33040.1	AT1G33040	NACA5
AT5G53660	AT5G53660.1	AT5G53660	AtGRF7
AT1G08135	AT1G08135.1	AT1G08135	ATCHX6B
AT1G29010	AT1G29010.1	AT1G29010	
AT5G55650	AT5G55650.1	AT5G55650	
AT1G23201	AT1G23201.1	AT1G23201	
AT1G23201	AT1G23201.2	AT1G23201	
AT1G09030	AT1G09030.1	AT1G09030	NF-YB4
AT5G19720	AT5G19720.1	AT5G19720	
AT5G18450	AT5G18450.1	AT5G18450	
AT1G20560	AT1G20560.1	AT1G20560	AAE1
AT1G20560	AT1G20560.2	AT1G20560	AAE1
AT2G25630	AT2G25630.1	AT2G25630	BGLU14
AT2G35480	AT2G35480.1	AT2G35480	
AT2G35480	AT2G35480.2	AT2G35480	
AT2G17600	AT2G17600.1	AT2G17600	
AT5G20050	AT5G20050.1	AT5G20050	
AT1G12840	AT1G12840.1	AT1G12840	DET3
AT1G42700	AT1G42700.1	AT1G42700	
AT5G52470	AT5G52470.2	AT5G52470	FIB1
AT5G52470	AT5G52470.1	AT5G52470	FIB1
AT1G07080	AT1G07080.1	AT1G07080	
AT3G32130	AT3G32130.1	AT3G32130	
AT5G56110	AT5G56110.1	AT5G56110	AtMYB103
AT1G14570	AT1G14570.1	AT1G14570	
AT1G14570	AT1G14570.4	AT1G14570	
AT1G14570	AT1G14570.3	AT1G14570	
AT1G14570	AT1G14570.2	AT1G14570	
AT2G29300	AT2G29300.2	AT2G29300	
AT2G29300	AT2G29300.1	AT2G29300	
AT4G03728	AT4G03728.1	AT4G03728	
AT3G28750	AT3G28750.1	AT3G28750	
AT4G34980	AT4G34980.1	AT4G34980	SLP2
AT1G21310	AT1G21310.1	AT1G21310	ATEXT3
AT1G20730	AT1G20730.1	AT1G20730	
AT4G18190	AT4G18190.1	AT4G18190	ATPUP6
AT3G44110	AT3G44110.1	AT3G44110	ATJ3
AT3G44110	AT3G44110.2	AT3G44110	ATJ3
AT2G37550	AT2G37550.2	AT2G37550	ASP1
AT2G37550	AT2G37550.1	AT2G37550	ASP1
AT5G16050	AT5G16050.1	AT5G16050	GRF5
AT5G16050	AT5G16050.2	AT5G16050	GRF5
AT4G25980	AT4G25980.1	AT4G25980	
AT4G25980	AT4G25980.2	AT4G25980	
AT5G25550	AT5G25550.1	AT5G25550	
AT4G02740	AT4G02740.1	AT4G02740	
AT4G02740	AT4G02740.2	AT4G02740	
AT1G18630	AT1G18630.1	AT1G18630	GR-RBP6
AT5G39680	AT5G39680.1	AT5G39680	EMB2744
AT1G09300	AT1G09300.2	AT1G09300	
AT1G09300	AT1G09300.1	AT1G09300	
AT1G35710	AT1G35710.1	AT1G35710	
AT2G20380	AT2G20380.1	AT2G20380	
AT1G24100	AT1G24100.1	AT1G24100	UGT74B1
AT4G30770	AT4G30770.1	AT4G30770	
AT5G14620	AT5G14620.1	AT5G14620	DRM2
AT3G12880	AT3G12880.1	AT3G12880	
AT2G22960	AT2G22960.1	AT2G22960	
AT5G38950	AT5G38950.1	AT5G38950	
AT2G19580	AT2G19580.1	AT2G19580	TET2
AT1G47790	AT1G47790.1	AT1G47790	
AT3G46790	AT3G46790.1	AT3G46790	CRR2
AT5G63060	AT5G63060.1	AT5G63060	
AT5G63060	AT5G63060.2	AT5G63060	
AT5G07300	AT5G07300.1	AT5G07300	BON2
AT4G26555	AT4G26555.1	AT4G26555	
AT4G26555	AT4G26555.3	AT4G26555	
AT4G26555	AT4G26555.2	AT4G26555	
AT4G19720	AT4G19720.1	AT4G19720	
AT1G80850	AT1G80850.1	AT1G80850	
AT3G03350	AT3G03350.1	AT3G03350	
AT3G03350	AT3G03350.2	AT3G03350	
AT5G36790	AT5G36790.3	AT5G36790	
AT5G36790	AT5G36790.2	AT5G36790	
AT5G36790	AT5G36790.1	AT5G36790	
AT1G34910	AT1G34910.1	AT1G34910	
AT3G50870	AT3G50870.1	AT3G50870	MNP
AT1G50380	AT1G50380.2	AT1G50380	
AT1G50380	AT1G50380.1	AT1G50380	
AT5G16440	AT5G16440.1	AT5G16440	IPP1
AT1G28460	AT1G28460.1	AT1G28460	AGL59
AT1G49500	AT1G49500.1	AT1G49500	
AT1G49500	AT1G49500.2	AT1G49500	
AT1G73860	AT1G73860.2	AT1G73860	
AT1G73860	AT1G73860.1	AT1G73860	
AT3G08510	AT3G08510.2	AT3G08510	ATPLC2
AT3G08510	AT3G08510.4	AT3G08510	ATPLC2
AT3G08510	AT3G08510.3	AT3G08510	ATPLC2
AT3G08510	AT3G08510.1	AT3G08510	ATPLC2
AT2G19820	AT2G19820.1	AT2G19820	LBD9
AT3G49150	AT3G49150.1	AT3G49150	
AT1G51810	AT1G51810.1	AT1G51810	
AT5G62890	AT5G62890.1	AT5G62890	
AT5G62890	AT5G62890.2	AT5G62890	
AT5G62890	AT5G62890.4	AT5G62890	
AT5G62890	AT5G62890.3	AT5G62890	
AT4G35920	AT4G35920.1	AT4G35920	MCA1
AT4G35920	AT4G35920.5	AT4G35920	MCA1
AT4G35920	AT4G35920.4	AT4G35920	MCA1
AT4G35920	AT4G35920.2	AT4G35920	MCA1
AT4G35920	AT4G35920.3	AT4G35920	MCA1
AT3G59590	AT3G59590.1	AT3G59590	
AT1G25988	AT1G25988.1	AT1G25988	
AT4G33210	AT4G33210.1	AT4G33210	SLOMO
AT4G22235	AT4G22235.1	AT4G22235	
AT4G22235	AT4G22235.2	AT4G22235	
AT1G32370	AT1G32370.2	AT1G32370	TOM2B
AT1G32370	AT1G32370.1	AT1G32370	TOM2B
AT1G32370	AT1G32370.3	AT1G32370	TOM2B
AT1G32370	AT1G32370.4	AT1G32370	TOM2B
AT5G47630	AT5G47630.1	AT5G47630	mtACP3
AT5G47630	AT5G47630.2	AT5G47630	mtACP3
AT5G47630	AT5G47630.3	AT5G47630	mtACP3
AT5G26820	AT5G26820.1	AT5G26820	ATIREG3
AT4G23710	AT4G23710.1	AT4G23710	VHA-G2
AT1G10670	AT1G10670.4	AT1G10670	ACLA-1
AT1G10670	AT1G10670.2	AT1G10670	ACLA-1
AT1G10670	AT1G10670.3	AT1G10670	ACLA-1
AT1G10670	AT1G10670.1	AT1G10670	ACLA-1
AT5G11200	AT5G11200.2	AT5G11200	
AT5G11200	AT5G11200.1	AT5G11200	
AT5G11200	AT5G11200.3	AT5G11200	
AT4G27270	AT4G27270.4	AT4G27270	
AT4G27270	AT4G27270.3	AT4G27270	
AT4G27270	AT4G27270.1	AT4G27270	
AT4G27270	AT4G27270.2	AT4G27270	
AT3G13437	AT3G13437.2	AT3G13437	
AT3G13437	AT3G13437.1	AT3G13437	
AT1G20650	AT1G20650.1	AT1G20650	
AT2G45695	AT2G45695.1	AT2G45695	
AT3G43970	AT3G43970.1	AT3G43970	
AT3G43970	AT3G43970.2	AT3G43970	
ATMG00150	ATMG00150.1	ATMG00150	ORF116
AT2G33130	AT2G33130.1	AT2G33130	RALFL18
ATMG00980	ATMG00980.1	ATMG00980	RPSL2
AT5G22720	AT5G22720.1	AT5G22720	
AT5G14380	AT5G14380.1	AT5G14380	AGP6
AT1G54410	AT1G54410.1	AT1G54410	
AT2G27920	AT2G27920.2	AT2G27920	SCPL51
AT2G27920	AT2G27920.1	AT2G27920	SCPL51
AT2G27920	AT2G27920.3	AT2G27920	SCPL51
AT5G19580	AT5G19580.1	AT5G19580	
AT5G52690	AT5G52690.1	AT5G52690	
AT4G22970	AT4G22970.1	AT4G22970	RSW4
AT4G22970	AT4G22970.3	AT4G22970	RSW4
AT4G22970	AT4G22970.2	AT4G22970	RSW4
AT4G22970	AT4G22970.1	AT4G22970	ESP
AT4G22970	AT4G22970.3	AT4G22970	ESP
AT4G22970	AT4G22970.2	AT4G22970	ESP
AT5G50060	AT5G50060.1	AT5G50060	
AT5G14440	AT5G14440.2	AT5G14440	
AT5G14440	AT5G14440.1	AT5G14440	
ATCG00780	ATCG00780.1	ATCG00780	RPL14
AT2G15280	AT2G15280.2	AT2G15280	
AT2G15280	AT2G15280.1	AT2G15280	
AT2G31920	AT2G31920.1	AT2G31920	
AT2G39100	AT2G39100.2	AT2G39100	
AT2G39100	AT2G39100.1	AT2G39100	
AT3G61050	AT3G61050.2	AT3G61050	NTMC2TYPE4
AT3G61050	AT3G61050.1	AT3G61050	NTMC2TYPE4
AT2G36540	AT2G36540.1	AT2G36540	
AT4G20920	AT4G20920.5	AT4G20920	
AT4G20920	AT4G20920.3	AT4G20920	
AT4G20920	AT4G20920.1	AT4G20920	
AT4G20920	AT4G20920.4	AT4G20920	
AT4G20920	AT4G20920.2	AT4G20920	
AT4G28570	AT4G28570.1	AT4G28570	
AT4G28570	AT4G28570.2	AT4G28570	
AT1G30020	AT1G30020.1	AT1G30020	
AT1G57780	AT1G57780.1	AT1G57780	
AT3G28780	AT3G28780.1	AT3G28780	
AT4G20560	AT4G20560.1	AT4G20560	
AT5G20600	AT5G20600.1	AT5G20600	
AT5G18740	AT5G18740.1	AT5G18740	
AT3G58590	AT3G58590.1	AT3G58590	
AT2G40210	AT2G40210.1	AT2G40210	AGL48
AT5G16285	AT5G16285.1	AT5G16285	
AT5G14370	AT5G14370.1	AT5G14370	
